user_id,key,mapped_to,first_down_time,up_time,down_count,filename
7,Key.f22,Alt+Tab,2024-10-15 16:10:18,2024-10-15 16:11:10,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:07:48,2024-10-15 16:09:22,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:06:24,2024-10-15 16:06:30,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 16:04:47,2024-10-15 16:04:56,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:55:23,2024-10-15 15:58:20,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:54:03,2024-10-15 15:54:20,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:48:38,2024-10-15 15:48:43,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:21:31,2024-10-15 15:21:45,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:46:56,2024-10-15 15:47:08,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:44:27,2024-10-15 15:45:44,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:43:37,2024-10-15 15:43:38,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:42:09,2024-10-15 15:42:15,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:40:22,2024-10-15 15:40:25,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:26:24,2024-10-15 15:36:39,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:25:01,2024-10-15 15:25:03,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:22:54,2024-10-15 15:22:59,2,007_20241015_103238_key_events.csv
7,Key.f22,Alt+Tab,2024-10-15 15:22:00,2024-10-15 15:22:06,2,007_20241015_103238_key_events.csv
5,Key.f24,Down,2024-10-08 20:20:22,2024-10-08 20:20:26,2,005_20241008_091404_key_events.csv
5,Key.f24,Down,2024-10-08 20:19:46,2024-10-08 20:19:49,2,005_20241008_091404_key_events.csv
5,Key.f23,nexttrack,2024-10-09 19:27:00,2024-10-09 19:27:03,2,005_20241009_085417_key_events.csv
1,Key.f24,Tab,2024-10-02 15:35:39,2024-10-02 15:35:54,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-04 12:37:25,2024-10-04 12:37:26,2,001_20241004_100621_key_events.csv
1,Key.f24,Tab,2024-10-04 10:37:08,2024-10-04 11:04:13,2,001_20241004_100621_key_events.csv
1,Key.f24,Tab,2024-10-04 10:27:02,2024-10-04 10:27:02,2,001_20241004_100621_key_events.csv
1,Key.f24,Tab,2024-10-04 10:06:35,2024-10-04 10:06:35,2,001_20241004_100621_key_events.csv
1,Key.f24,Tab,2024-10-03 14:36:36,2024-10-03 14:36:36,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 14:36:25,2024-10-03 14:36:25,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 14:23:20,2024-10-03 14:23:21,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 10:58:14,2024-10-03 10:58:46,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 09:42:12,2024-10-03 09:42:14,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 09:33:30,2024-10-03 09:33:31,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 09:27:10,2024-10-03 09:27:10,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 09:27:09,2024-10-03 09:27:09,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 09:18:00,2024-10-03 09:21:36,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-03 08:54:47,2024-10-03 08:54:48,2,001_20241003_085355_key_events.csv
1,Key.f24,Tab,2024-10-02 16:56:21,2024-10-02 16:58:38,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 16:56:12,2024-10-02 16:56:12,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 16:56:11,2024-10-02 16:56:12,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 16:55:46,2024-10-02 16:55:46,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 16:55:20,2024-10-02 16:55:32,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 16:54:23,2024-10-02 16:54:32,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 16:29:36,2024-10-02 16:29:38,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-04 12:37:50,2024-10-04 12:37:51,2,001_20241004_100621_key_events.csv
2,Key.f22,Alt+Tab,2024-09-30 13:16:16,2024-09-30 14:19:08,2,002_20240930_091042_key_events.csv
2,Key.f22,Alt+Tab,2024-09-30 16:15:35,2024-09-30 16:21:51,2,002_20240930_091042_key_events.csv
2,Key.f23,Ctrl+i,2024-10-02 11:32:57,2024-10-02 11:33:01,2,002_20241002_090331_key_events.csv
2,Key.f24,Ctrl+s,2024-10-02 11:45:08,2024-10-02 11:53:36,2,002_20241002_090331_key_events.csv
2,Key.f24,Ctrl+s,2024-10-02 11:31:30,2024-10-02 11:31:56,2,002_20241002_090331_key_events.csv
2,Key.f24,Ctrl+s,2024-10-02 11:09:54,2024-10-02 11:27:49,2,002_20241002_090331_key_events.csv
2,Key.f24,Ctrl+s,2024-10-02 09:08:16,2024-10-02 09:34:25,2,002_20241002_090331_key_events.csv
2,Key.f24,Ctrl+s,2024-10-01 13:56:42,2024-10-01 13:56:49,2,002_20241001_090136_key_events.csv
2,Key.f24,Ctrl+s,2024-10-01 10:54:17,2024-10-01 11:32:11,2,002_20241001_090136_key_events.csv
2,Key.f24,Ctrl+s,2024-10-01 10:49:26,2024-10-01 10:49:54,2,002_20241001_090136_key_events.csv
2,Key.f24,Ctrl+s,2024-10-01 09:44:29,2024-10-01 09:48:01,2,002_20241001_090136_key_events.csv
2,Key.f23,F8,2024-10-01 09:11:45,2024-10-01 09:11:45,2,002_20241001_090136_key_events.csv
2,Key.f23,Ctrl+Shift+7,2024-10-03 11:11:54,2024-10-03 12:16:38,2,002_20241003_085212_key_events.csv
2,Key.f22,Alt+Tab,2024-10-01 09:35:05,2024-10-01 09:41:22,2,002_20241001_090136_key_events.csv
2,Key.f22,Alt+Tab,2024-10-03 17:45:00,2024-10-03 17:45:01,2,002_20241003_085212_key_events.csv
2,Key.f22,Alt+Tab,2024-10-03 17:44:47,2024-10-03 17:44:49,2,002_20241003_085212_key_events.csv
2,Key.f22,Alt+Tab,2024-10-02 15:36:52,2024-10-02 15:50:50,2,002_20241002_090331_key_events.csv
2,Key.f22,Alt+Tab,2024-10-02 13:35:13,2024-10-02 15:25:44,2,002_20241002_090331_key_events.csv
2,Key.f22,Alt+Tab,2024-10-02 10:21:10,2024-10-02 10:25:45,2,002_20241002_090331_key_events.csv
2,Key.f22,Alt+Tab,2024-10-01 16:13:21,2024-10-02 09:22:47,2,002_20241002_090331_key_events.csv
2,Key.f22,Alt+Tab,2024-10-01 12:50:27,2024-10-01 12:51:17,2,002_20241001_090136_key_events.csv
2,Key.f22,Alt+Tab,2024-10-01 10:41:01,2024-10-01 10:50:57,2,002_20241001_090136_key_events.csv
2,Key.f22,Alt+Tab,2024-10-01 09:48:41,2024-10-01 09:48:59,2,002_20241001_090136_key_events.csv
1,Key.f24,Tab,2024-10-02 16:15:58,2024-10-02 16:25:33,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 14:08:02,2024-10-02 14:52:03,2,001_20241002_082915_key_events.csv
5,Key.f23,nexttrack,2024-10-09 19:23:16,2024-10-09 19:23:20,2,005_20241009_085417_key_events.csv
1,Key.f24,Tab,2024-10-02 13:53:01,2024-10-02 13:53:01,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-01 16:50:08,2024-10-01 16:50:09,2,001_20241001_161248_key_events.csv
1,Key.f23,win+Left,2024-09-30 09:59:39,2024-09-30 09:59:39,2,001_20240930_085737_key_events.csv
1,Key.f23,Ctrl+t,2024-10-03 10:58:17,2024-10-03 11:05:57,2,001_20241003_085355_key_events.csv
1,Key.f23,Ctrl+t,2024-10-02 15:35:56,2024-10-02 15:50:27,2,001_20241002_082915_key_events.csv
1,Key.f23,Ctrl+t,2024-10-02 12:43:12,2024-10-02 13:53:03,2,001_20241002_082915_key_events.csv
1,Key.f23,Ctrl+t,2024-10-02 10:24:33,2024-10-02 10:35:50,2,001_20241002_082915_key_events.csv
1,Key.f23,Ctrl+t,2024-10-02 09:18:10,2024-10-02 09:43:07,2,001_20241002_082915_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 16:13:09,2024-09-30 16:13:09,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 15:39:14,2024-09-30 15:46:23,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 15:25:22,2024-09-30 15:31:03,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 15:11:15,2024-09-30 15:19:22,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 11:00:18,2024-09-30 11:01:04,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 10:21:31,2024-09-30 10:21:45,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 09:59:07,2024-09-30 09:59:08,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 09:58:43,2024-09-30 09:59:04,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt+Tab,2024-09-30 09:08:11,2024-09-30 09:10:11,2,001_20240930_085737_key_events.csv
1,Key.f22,Alt,2024-10-02 16:55:44,2024-10-02 16:55:46,2,001_20241002_082915_key_events.csv
1,Key.f22,Alt,2024-10-02 16:54:32,2024-10-02 16:54:36,2,001_20241002_082915_key_events.csv
1,Key.f22,Alt,2024-10-02 16:28:17,2024-10-02 16:29:36,2,001_20241002_082915_key_events.csv
1,Key.f22,Alt,2024-10-01 17:09:56,2024-10-01 17:12:10,2,001_20241001_161248_key_events.csv
1,Key.f22,Alt,2024-10-01 16:55:37,2024-10-01 16:55:39,2,001_20241001_161248_key_events.csv
1,Key.f24,Tab,2024-10-01 16:50:22,2024-10-01 16:50:24,2,001_20241001_161248_key_events.csv
1,Key.f24,Tab,2024-10-01 16:50:30,2024-10-01 16:50:31,2,001_20241001_161248_key_events.csv
1,Key.f24,Tab,2024-10-01 16:50:37,2024-10-01 16:50:37,2,001_20241001_161248_key_events.csv
1,Key.f24,Tab,2024-10-02 10:25:59,2024-10-02 10:26:35,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 13:52:59,2024-10-02 13:52:59,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 13:52:51,2024-10-02 13:52:52,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 13:51:37,2024-10-02 13:51:38,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 12:05:25,2024-10-02 12:42:39,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 11:50:08,2024-10-02 11:50:09,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 11:21:25,2024-10-02 11:21:26,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 11:20:59,2024-10-02 11:21:00,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 11:20:06,2024-10-02 11:20:07,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 10:35:49,2024-10-02 10:36:41,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 10:23:06,2024-10-02 10:24:32,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-01 16:55:42,2024-10-01 16:55:42,2,001_20241001_161248_key_events.csv
1,Key.f24,Tab,2024-10-02 10:11:50,2024-10-02 10:11:51,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 10:11:31,2024-10-02 10:11:31,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 09:48:07,2024-10-02 09:50:40,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 09:18:06,2024-10-02 09:18:07,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 09:17:27,2024-10-02 09:17:27,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 08:55:11,2024-10-02 09:16:48,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-02 08:53:00,2024-10-02 08:53:01,2,001_20241002_082915_key_events.csv
1,Key.f24,Tab,2024-10-01 17:14:34,2024-10-01 17:16:20,2,001_20241001_161248_key_events.csv
1,Key.f24,Tab,2024-10-01 16:56:42,2024-10-01 16:56:43,2,001_20241001_161248_key_events.csv
2,Key.f24,Ctrl+s,2024-10-02 14:38:10,2024-10-02 14:41:21,2,002_20241002_090331_key_events.csv
2,Key.f24,Ctrl+s,2024-10-03 09:13:40,2024-10-03 09:15:10,2,002_20241003_085212_key_events.csv
2,Key.f24,Ctrl+s,2024-10-03 13:27:44,2024-10-03 17:20:17,2,002_20241003_085212_key_events.csv
2,Key.f24,Ctrl+s,2024-10-03 17:35:59,2024-10-03 17:38:53,2,002_20241003_085212_key_events.csv
5,Key.f23,nexttrack,2024-10-07 17:08:46,2024-10-07 17:10:01,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-07 16:54:26,2024-10-07 16:54:58,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-07 16:52:24,2024-10-07 16:52:48,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-07 14:45:35,2024-10-07 14:45:39,2,005_20241007_093148_key_events.csv
5,Key.f22,playpause,2024-10-11 09:05:46,2024-10-11 09:06:09,2,005_20241011_084609_key_events.csv
5,Key.f22,playpause,2024-10-10 19:21:45,2024-10-10 19:21:52,2,005_20241010_084517_key_events.csv
5,Key.f22,playpause,2024-10-10 18:11:28,2024-10-10 18:12:26,2,005_20241010_084517_key_events.csv
5,Key.f22,playpause,2024-10-09 18:26:16,2024-10-09 18:34:00,2,005_20241009_085417_key_events.csv
5,Key.f22,playpause,2024-10-08 20:54:18,2024-10-09 12:19:51,2,005_20241009_085417_key_events.csv
5,Key.f22,playpause,2024-10-08 17:50:49,2024-10-08 20:18:27,2,005_20241008_091404_key_events.csv
5,Key.f22,playpause,2024-10-08 15:52:37,2024-10-08 16:37:28,2,005_20241008_091404_key_events.csv
5,Key.f22,playpause,2024-10-08 14:05:17,2024-10-08 14:48:24,2,005_20241008_091404_key_events.csv
5,Key.f22,playpause,2024-10-08 10:52:06,2024-10-08 11:05:13,2,005_20241008_091404_key_events.csv
5,Key.f22,playpause,2024-10-07 17:30:33,2024-10-07 17:38:06,2,005_20241007_093148_key_events.csv
5,Key.f22,playpause,2024-10-07 17:19:02,2024-10-07 17:23:19,2,005_20241007_093148_key_events.csv
5,Key.f22,playpause,2024-10-07 14:45:13,2024-10-07 14:46:03,2,005_20241007_093148_key_events.csv
5,Key.f22,playpause,2024-10-07 12:27:52,2024-10-07 12:29:42,2,005_20241007_093148_key_events.csv
4,Key.f24,Ctrl+k+Ctrl+u,2024-10-09 09:39:31,2024-10-09 14:24:06,2,004_20241009_085415_key_events.csv
4,Key.f24,Ctrl+k+Ctrl+u,2024-10-09 09:18:59,2024-10-09 09:25:36,2,004_20241009_085415_key_events.csv
4,Key.f24,Ctrl+k+Ctrl+u,2024-10-08 18:03:26,2024-10-08 19:43:35,2,004_20241008_101834_key_events.csv
4,Key.f23,Ctrl+k+Ctrl+c,2024-10-11 15:14:37,2024-10-11 16:04:10,2,004_20241011_103711_key_events.csv
5,Key.f23,nexttrack,2024-10-07 17:19:04,2024-10-07 17:19:24,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-07 17:30:34,2024-10-07 17:30:38,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-07 17:38:37,2024-10-07 17:39:05,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-09 18:34:03,2024-10-09 18:34:06,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 19:17:44,2024-10-09 19:20:18,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 19:14:00,2024-10-09 19:16:48,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 19:12:42,2024-10-09 19:13:27,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 19:12:28,2024-10-09 19:12:30,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 19:04:07,2024-10-09 19:06:54,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 18:46:51,2024-10-09 18:46:52,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 18:45:35,2024-10-09 18:45:52,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 18:43:09,2024-10-09 18:43:13,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 18:38:50,2024-10-09 18:38:52,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-09 18:12:12,2024-10-09 18:16:20,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-07 17:52:03,2024-10-07 17:52:06,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-08 20:22:00,2024-10-09 18:11:43,2,005_20241009_085417_key_events.csv
5,Key.f23,nexttrack,2024-10-08 17:38:55,2024-10-08 17:39:32,2,005_20241008_091404_key_events.csv
5,Key.f23,nexttrack,2024-10-08 16:30:49,2024-10-08 17:27:23,2,005_20241008_091404_key_events.csv
5,Key.f23,nexttrack,2024-10-08 16:26:24,2024-10-08 16:26:28,2,005_20241008_091404_key_events.csv
5,Key.f23,nexttrack,2024-10-08 16:19:05,2024-10-08 16:21:24,2,005_20241008_091404_key_events.csv
5,Key.f23,nexttrack,2024-10-08 16:05:59,2024-10-08 16:06:55,2,005_20241008_091404_key_events.csv
5,Key.f23,nexttrack,2024-10-08 14:48:39,2024-10-08 14:48:44,2,005_20241008_091404_key_events.csv
5,Key.f23,nexttrack,2024-10-07 17:58:57,2024-10-07 17:58:59,2,005_20241007_093148_key_events.csv
5,Key.f23,nexttrack,2024-10-07 17:58:38,2024-10-07 17:58:40,2,005_20241007_093148_key_events.csv
4,Key.f23,Ctrl+k+Ctrl+c,2024-10-10 19:54:53,2024-10-11 12:31:13,2,004_20241011_103711_key_events.csv
4,Key.f23,Ctrl+k+Ctrl+c,2024-10-09 14:24:11,2024-10-09 14:24:15,2,004_20241009_085415_key_events.csv
4,Key.f23,Ctrl+k+Ctrl+c,2024-10-09 09:34:34,2024-10-09 09:34:38,2,004_20241009_085415_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 11:23:25,2024-09-30 15:23:25,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:58:02,2024-09-30 11:23:44,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:57:59,2024-09-30 10:57:59,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:33:51,2024-09-30 10:54:19,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:33:38,2024-09-30 10:33:39,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:33:14,2024-09-30 10:33:14,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:27:40,2024-09-30 10:27:41,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:27:28,2024-09-30 10:27:38,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-09-30 10:24:46,2024-09-30 10:24:48,2,003_20240930_100543_key_events.csv
3,Key.f23,Ctrl+Tab,2024-10-01 13:06:23,2024-10-01 13:10:59,2,003_20241001_130527_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 10:54:17,2024-09-30 10:54:17,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-10-01 13:05:44,2024-10-01 13:05:45,2,003_20241001_130527_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 10:33:55,2024-09-30 10:33:57,2,003_20240930_100543_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 10:33:54,2024-09-30 10:33:55,2,003_20240930_100543_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 10:33:34,2024-09-30 10:33:35,2,003_20240930_100543_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 10:19:01,2024-09-30 10:19:02,2,003_20240930_100543_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 10:18:56,2024-09-30 10:18:56,2,003_20240930_100543_key_events.csv
3,Key.f23,Ctrl+Tab,2024-09-30 10:18:54,2024-09-30 10:18:54,2,003_20240930_100543_key_events.csv
3,Key.f22,p+r+i+n+t,2024-10-04 13:00:26,2024-10-04 13:08:05,2,003_20241004_125830_key_events.csv
3,Key.f22,mouse_middle,2024-09-30 11:20:51,2024-09-30 11:25:33,2,003_20240930_100543_key_events.csv
3,Key.f22,mouse_left+mouse_left,2024-09-30 10:20:57,2024-09-30 10:20:58,2,003_20240930_100543_key_events.csv
3,Key.f24,Alt+Esc,2024-10-01 13:05:40,2024-10-01 13:05:41,2,003_20241001_130527_key_events.csv
3,Key.f24,Alt+Esc,2024-10-01 13:05:48,2024-10-01 13:11:05,2,003_20241001_130527_key_events.csv
4,Key.f23,Ctrl+k+Ctrl+c,2024-10-09 09:07:09,2024-10-09 09:07:21,2,004_20241009_085415_key_events.csv
4,Key.f22,Ctrl+f,2024-10-09 14:08:37,2024-10-09 14:23:25,2,004_20241009_085415_key_events.csv
4,Key.f23,Ctrl+k+Ctrl+c,2024-10-08 18:32:14,2024-10-08 19:43:42,2,004_20241008_101834_key_events.csv
4,Key.f23,Ctrl+k+Ctrl+c,2024-10-08 17:57:34,2024-10-08 17:58:40,2,004_20241008_101834_key_events.csv
4,Key.f23,Ctrl+k,2024-10-07 13:37:37,2024-10-07 13:37:38,2,004_20241007_093710_key_events.csv
4,Key.f22,Ctrl+f,2024-10-11 18:07:24,2024-10-11 18:08:39,2,004_20241011_103711_key_events.csv
4,Key.f22,Ctrl+f,2024-10-11 17:50:25,2024-10-11 17:50:46,2,004_20241011_103711_key_events.csv
4,Key.f22,Ctrl+f,2024-10-11 15:13:54,2024-10-11 15:14:40,2,004_20241011_103711_key_events.csv
4,Key.f22,Ctrl+f,2024-10-11 14:35:40,2024-10-11 15:04:52,2,004_20241011_103711_key_events.csv
4,Key.f22,Ctrl+f,2024-10-10 19:50:29,2024-10-10 19:53:33,2,004_20241010_095829_key_events.csv
4,Key.f22,Ctrl+f,2024-10-09 14:35:35,2024-10-09 15:02:44,2,004_20241009_085415_key_events.csv
4,Key.f22,Ctrl+f,2024-10-09 08:59:39,2024-10-09 09:37:53,2,004_20241009_085415_key_events.csv
3,Key.f24,Alt+Esc,2024-10-01 13:11:07,2024-10-01 13:11:07,2,003_20241001_130527_key_events.csv
4,Key.f22,Ctrl+f,2024-10-08 17:58:13,2024-10-08 17:58:29,2,004_20241008_101834_key_events.csv
4,Key.f22,Ctrl+f,2024-10-08 13:01:20,2024-10-08 14:02:17,2,004_20241008_101834_key_events.csv
4,Key.f22,Ctrl+f,2024-10-08 12:54:00,2024-10-08 12:55:22,2,004_20241008_101834_key_events.csv
4,Key.f22,Ctrl+f,2024-10-07 11:51:54,2024-10-07 11:52:57,2,004_20241007_093710_key_events.csv
4,Key.f22,Ctrl+f,2024-10-07 10:27:44,2024-10-07 10:55:14,2,004_20241007_093710_key_events.csv
3,Key.f24,F6,2024-09-30 10:17:56,2024-09-30 10:17:56,2,003_20240930_100543_key_events.csv
3,Key.f24,F6,2024-09-30 10:17:53,2024-09-30 10:17:54,2,003_20240930_100543_key_events.csv
3,Key.f24,Ctrl+s,2024-10-03 14:58:01,2024-10-03 14:58:01,2,003_20241003_142416_key_events.csv
3,Key.f24,Alt+Esc,2024-10-01 13:11:10,2024-10-01 16:04:56,2,003_20241001_130527_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 14:57:49,2024-10-16 14:57:58,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:01:50,2024-10-16 15:02:10,2,007_20241016_115038_key_events.csv
7,Key.f22,Alt+Tab,2024-10-16 15:02:51,2024-10-16 15:02:59,2,007_20241016_115038_key_events.csv
8,Key.f23,Down,2024-10-14 16:10:50,2024-10-14 16:10:59,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-15 08:22:41,2024-10-15 08:23:10,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:21:46,2024-10-15 08:22:37,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:21:42,2024-10-15 08:21:42,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:20:25,2024-10-15 08:20:26,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:11:24,2024-10-15 08:11:25,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:10:34,2024-10-15 08:10:35,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:07:56,2024-10-15 08:07:57,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:07:55,2024-10-15 08:07:55,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:05:45,2024-10-15 08:06:00,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:05:44,2024-10-15 08:05:44,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:05:24,2024-10-15 08:05:24,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:03:19,2024-10-15 08:03:19,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:02:23,2024-10-15 08:03:16,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-14 16:32:02,2024-10-14 16:32:03,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:28:53,2024-10-14 16:28:53,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:25:19,2024-10-14 16:26:13,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:24:53,2024-10-14 16:24:54,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:19:39,2024-10-14 16:19:41,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:14:18,2024-10-14 16:19:33,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:12:28,2024-10-14 16:12:29,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-14 16:12:27,2024-10-14 16:12:27,2,008_20241014_083344_key_events.csv
8,Key.f23,Down,2024-10-15 08:25:47,2024-10-15 08:25:48,2,008_20241015_080112_key_events.csv
8,Key.f23,Down,2024-10-15 08:27:02,2024-10-15 08:27:03,2,008_20241015_080112_key_events.csv
